Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Stress_Level_Num,Work_Life_Balance_Score,Non_Study_Hours_Per_Day
7.1,1.1,8.7,2.7,4.4,3.15,Moderate,2,0.9999999999999999,8.200000000000001
9.9,0.2,6.8,2.9,4.2,3.09,High,3,0.8352941176470587,7.3
8.6,3.5,9.7,1.8,0.4,3.3,High,3,0.40740740740740744,5.7
9.3,2.2,9.1,1.0,2.4,3.07,High,3,0.5354330708661417,5.6
7.3,1.1,9.8,1.8,4.0,2.91,Moderate,2,0.8854961832061068,6.9
5.5,2.1,5.3,0.7,10.4,2.79,High,3,0.6626506024096386,13.2
7.2,3.2,8.7,2.1,2.8,2.78,Moderate,2,0.8099173553719008,8.100000000000001
6.7,1.3,8.9,0.3,6.8,2.79,Moderate,2,0.9710144927536232,8.4
6.2,3.7,9.3,3.4,1.4,2.92,Moderate,2,0.8727272727272727,8.5
7.4,2.1,9.9,4.4,0.2,3.23,Moderate,2,0.7666666666666667,6.700000000000001
6.0,0.9,8.4,2.4,6.3,2.79,Moderate,2,0.8163265306122449,9.6
9.7,0.4,7.6,5.5,0.8,3.73,High,3,0.7875,6.7
5.8,3.9,9.6,0.8,3.9,2.57,Low,1,0.8952380952380953,8.6
5.6,0.3,9.5,1.2,7.4,2.57,Low,1,0.7887323943661971,8.9
8.0,0.3,6.1,5.6,4.0,2.76,Moderate,2,0.9090909090909092,9.9
9.5,3.1,5.1,2.0,4.3,3.14,High,3,0.7974683544303797,9.4
9.5,2.5,5.4,5.5,1.1,3.59,High,3,0.8198757763975155,9.1
9.8,0.3,7.7,1.8,4.4,3.23,High,3,0.7749999999999999,6.5
7.9,3.8,7.5,0.4,4.4,3.11,Moderate,2,0.7559055118110236,8.600000000000001
8.1,1.4,9.3,2.3,2.9,3.11,High,3,0.7819548872180451,6.6
8.8,1.1,8.8,1.1,4.2,3.22,High,3,0.75177304964539,6.4
6.6,1.9,9.7,5.4,0.4,2.88,Moderate,2,0.935483870967742,7.700000000000001
5.7,2.0,7.3,5.4,3.6,2.62,Low,1,0.7755102040816326,11.0
9.7,1.5,7.5,4.8,0.5,3.3,High,3,0.7066666666666668,6.8
6.1,0.8,5.2,3.9,8.0,2.56,High,3,0.6777777777777778,12.700000000000001
6.3,0.2,6.2,4.8,6.5,2.93,Moderate,2,0.7159090909090908,11.5
7.1,3.9,6.0,1.3,5.7,3.3,Moderate,2,0.9929078014184397,10.9
6.5,0.7,6.9,5.5,4.4,2.71,Moderate,2,0.7926829268292682,10.6
9.7,0.2,6.1,3.4,4.6,3.81,High,3,0.9039548022598871,8.2
8.1,0.2,7.0,3.9,4.8,3.41,High,3,0.9642857142857143,8.899999999999999
6.6,0.4,7.1,0.8,9.1,3.27,Moderate,2,0.7999999999999999,10.3
9.7,1.9,6.6,4.4,1.4,3.06,High,3,0.7483870967741937,7.700000000000001
9.1,3.5,8.4,0.1,2.9,3.36,High,3,0.4958677685950412,6.5
7.8,3.1,5.7,1.4,6.0,3.14,High,3,0.9736842105263158,10.5
7.2,0.0,9.1,2.2,5.5,3.41,Moderate,2,0.9664429530201343,7.7
7.7,2.7,8.5,4.9,0.2,2.68,Moderate,2,0.796875,7.800000000000001
9.8,2.6,6.5,0.6,4.5,3.62,High,3,0.6845637583892616,7.699999999999999
9.2,1.4,8.3,2.4,2.7,3.47,High,3,0.7132867132867133,6.5
5.3,1.7,7.7,2.6,6.7,2.54,Low,1,0.7260273972602739,11.0
8.7,3.3,8.9,0.1,3.0,3.34,High,3,0.5254237288135595,6.4
9.7,3.3,9.2,0.5,1.3,3.18,High,3,0.31304347826086953,5.1
7.1,1.9,5.8,0.2,9.0,3.02,High,3,0.8711656441717791,11.1
9.6,2.3,8.3,3.5,0.3,3.41,High,3,0.5671641791044775,6.1
6.7,2.5,5.2,1.1,8.5,3.11,High,3,0.8220858895705522,12.1
6.8,1.5,7.7,0.0,8.0,3.15,Moderate,2,0.9189189189189189,9.5
6.2,0.8,6.3,4.8,5.9,2.76,Moderate,2,0.7337278106508875,11.5
7.5,3.5,6.2,0.5,6.3,3.0,Moderate,2,0.951048951048951,10.3
6.8,3.0,7.8,4.9,1.5,2.99,Moderate,2,0.9696969696969697,9.4
5.2,3.9,6.9,0.9,7.1,3.28,Low,1,0.787878787878788,11.9
8.3,1.1,7.9,3.5,3.2,3.49,High,3,0.8933333333333333,7.800000000000001
6.3,1.8,7.7,4.0,4.2,2.91,Moderate,2,0.8689655172413794,10.0
8.9,1.6,8.2,0.8,4.5,3.3,High,3,0.7464788732394366,6.9
8.6,0.1,6.0,2.9,6.4,3.42,High,3,0.9608938547486032,9.4
9.4,2.1,9.6,1.4,1.5,3.2,High,3,0.4715447154471545,5.0
9.0,1.0,9.5,4.1,0.4,3.34,High,3,0.6666666666666667,5.5
9.7,2.1,8.4,3.0,0.8,3.51,High,3,0.5629629629629629,5.9
5.2,2.0,5.8,1.1,9.9,2.58,High,3,0.6419753086419753,13.0
6.8,1.7,8.1,0.4,7.0,2.75,Moderate,2,0.9577464788732394,9.1
7.9,2.5,7.8,4.3,1.5,3.19,Moderate,2,0.8467153284671532,8.3
6.7,3.1,7.2,2.9,4.1,3.24,Moderate,2,0.9781021897810219,10.1
6.5,0.3,5.5,5.5,6.2,3.28,High,3,0.7142857142857144,12.0
8.4,0.5,6.8,3.6,4.7,3.34,High,3,0.9940119760479043,8.8
5.0,0.8,9.8,3.7,4.7,2.69,Low,1,0.7462686567164178,9.200000000000001
6.3,0.3,5.1,1.5,10.8,2.9,High,3,0.6774193548387096,12.600000000000001
8.6,3.7,7.0,0.9,3.8,3.48,High,3,0.7067669172932332,8.4
7.6,3.6,9.0,0.3,3.5,3.27,Moderate,2,0.6666666666666667,7.4
9.5,0.5,7.7,5.3,1.0,3.78,High,3,0.7974683544303797,6.8
7.1,1.9,5.4,1.7,7.9,3.14,High,3,0.8502994011976048,11.5
6.4,1.8,8.4,1.0,6.4,2.93,Moderate,2,0.927536231884058,9.200000000000001
7.4,3.0,9.3,2.7,1.6,2.95,Moderate,2,0.7350427350427351,7.300000000000001
9.7,0.5,8.9,1.3,3.6,3.53,High,3,0.6712328767123288,5.4
9.7,2.9,8.8,0.6,2.0,3.87,High,3,0.4227642276422764,5.5
8.8,0.4,9.8,4.5,0.5,3.12,High,3,0.7246376811594202,5.4
6.4,3.3,7.6,2.8,3.9,3.11,Moderate,2,0.9770992366412214,10.0
8.6,1.6,8.1,4.0,1.7,2.94,High,3,0.7972027972027973,7.300000000000001
8.6,0.2,9.3,2.7,3.2,3.11,High,3,0.8137931034482759,6.1000000000000005
7.4,3.5,6.9,4.5,1.7,2.95,Moderate,2,0.9117647058823529,9.7
5.5,1.9,10.0,4.6,2.0,2.83,Low,1,0.9090909090909092,8.5
6.2,1.6,8.9,4.6,2.7,2.63,Moderate,2,0.9185185185185186,8.9
6.1,3.7,8.0,2.3,3.9,3.41,Moderate,2,0.991869918699187,9.899999999999999
7.8,1.9,7.5,1.1,5.7,3.18,Moderate,2,0.9315068493150686,8.700000000000001
9.1,2.2,5.7,4.6,2.4,3.17,High,3,0.8695652173913044,9.2
7.6,0.5,9.7,1.1,5.1,3.07,Moderate,2,0.8985507246376812,6.699999999999999
6.3,1.6,6.9,4.8,4.4,2.69,Moderate,2,0.8129032258064517,10.799999999999999
6.3,2.0,5.7,3.7,6.3,2.91,High,3,0.7730061349693251,12.0
7.8,2.9,9.7,3.3,0.3,3.09,Moderate,2,0.631578947368421,6.5
9.5,3.9,9.3,0.1,1.2,3.28,High,3,0.2407407407407407,5.2
9.7,1.7,5.0,2.7,4.9,3.47,High,3,0.8786127167630058,9.3
6.7,1.9,8.1,5.2,2.1,2.88,Moderate,2,0.9571428571428571,9.200000000000001
8.3,1.7,9.1,4.4,0.5,3.26,High,3,0.7424242424242424,6.6000000000000005
6.4,0.2,8.3,5.2,3.9,2.75,Moderate,2,0.8258064516129033,9.299999999999999
5.8,3.2,9.3,5.2,0.5,2.96,Low,1,0.991304347826087,8.9
6.6,2.2,5.3,0.3,9.6,2.94,High,3,0.7999999999999999,12.100000000000001
8.6,1.8,6.3,1.1,6.2,3.2,High,3,0.9182389937106918,9.100000000000001
7.4,1.4,6.6,5.8,2.8,2.87,Moderate,2,0.925,10.0
8.2,0.1,7.2,5.3,3.2,3.12,High,3,0.9820359281437125,8.6
8.8,2.4,7.9,0.3,4.6,3.26,High,3,0.7153284671532847,7.299999999999999
5.7,2.5,6.0,3.0,6.8,2.5,Low,1,0.7354838709677419,12.3
9.7,3.4,8.6,0.2,2.1,3.53,High,3,0.3833333333333334,5.7
5.5,2.0,5.8,5.9,4.8,2.82,High,3,0.6790123456790124,12.7
6.8,2.6,5.6,2.6,6.4,2.77,High,3,0.8607594936708861,11.6
6.4,3.6,5.2,5.5,3.3,2.86,High,3,0.8421052631578947,12.4
8.9,0.1,9.8,2.7,2.5,3.51,High,3,0.7375886524822695,5.3
6.5,1.5,5.3,5.9,4.8,3.0,High,3,0.7558139534883721,12.2
7.2,3.8,6.2,3.2,3.6,3.02,Moderate,2,0.9714285714285715,10.600000000000001
7.4,2.8,5.3,1.2,7.3,3.25,High,3,0.9308176100628931,11.3
5.9,2.3,6.1,5.2,4.5,2.72,Low,1,0.7564102564102565,12.0
9.7,2.1,6.8,1.3,4.1,3.55,High,3,0.7152317880794703,7.5
9.7,1.6,8.5,2.1,2.1,3.87,High,3,0.60431654676259,5.800000000000001
7.6,1.1,7.3,2.8,5.2,3.2,Moderate,2,0.9743589743589743,9.1
6.6,0.2,7.5,3.3,6.4,3.02,Moderate,2,0.8098159509202454,9.899999999999999
5.8,3.0,9.9,5.0,0.3,2.93,Low,1,0.954954954954955,8.3
8.5,1.8,7.7,5.1,0.9,3.23,High,3,0.8275862068965518,7.8
7.4,1.5,7.5,3.5,4.1,3.33,Moderate,2,0.9866666666666667,9.1
5.5,2.4,5.6,0.5,10.0,3.11,High,3,0.6875,12.9
7.6,1.6,7.9,0.5,6.4,2.89,Moderate,2,0.9517241379310345,8.5
9.9,2.2,8.4,1.1,2.4,3.43,High,3,0.5223880597014926,5.7
5.5,3.9,6.4,2.5,5.7,2.8,Low,1,0.8029197080291971,12.1
9.1,2.1,6.4,0.4,6.0,3.37,High,3,0.8258064516129033,8.5
5.8,3.6,8.4,1.5,4.7,2.91,Low,1,0.9666666666666666,9.8
7.9,1.6,6.8,1.3,6.4,3.1,Moderate,2,0.9871794871794871,9.3
8.3,3.9,5.9,3.5,2.4,2.95,High,3,0.8309859154929577,9.8
6.3,3.3,7.4,3.3,3.7,2.52,Moderate,2,0.9473684210526315,10.3
6.5,0.7,5.4,4.3,7.1,3.1,High,3,0.7262569832402235,12.099999999999998
7.0,1.7,7.3,2.2,5.8,2.85,Moderate,2,0.9333333333333333,9.7
5.5,1.2,8.3,4.0,5.0,2.76,Low,1,0.7586206896551724,10.2
6.0,0.8,5.1,5.4,6.7,2.54,High,3,0.6629834254143645,12.900000000000002
6.1,0.9,6.4,0.8,9.8,2.79,Moderate,2,0.7305389221556886,11.500000000000002
5.7,2.6,6.7,4.2,4.8,2.9,Low,1,0.7755102040816326,11.6
7.8,1.0,8.3,0.7,6.2,2.69,Moderate,2,0.9387755102040817,7.9
6.3,2.4,9.4,5.9,0.0,3.22,Moderate,2,0.9672131147540984,8.3
8.0,1.6,6.1,1.5,6.8,2.75,Moderate,2,0.9815950920245399,9.9
9.6,1.5,6.9,2.3,3.7,3.37,High,3,0.7692307692307692,7.5
9.2,2.6,8.1,1.4,2.7,3.39,High,3,0.6165413533834586,6.699999999999999
7.0,2.0,8.3,0.1,6.6,3.27,Moderate,2,0.9781021897810218,8.7
9.4,1.8,6.7,0.8,5.3,3.37,High,3,0.7870967741935484,7.8999999999999995
7.0,2.7,7.1,5.8,1.4,2.47,Moderate,2,0.9859154929577465,9.899999999999999
8.0,3.2,5.5,2.4,4.9,3.36,High,3,0.954248366013072,10.5
9.3,0.3,5.4,5.1,3.9,3.02,High,3,0.9836065573770492,9.3
6.1,2.7,7.7,5.0,2.5,3.04,Moderate,2,0.8970588235294117,10.2
7.1,1.3,8.0,5.6,2.0,3.08,Moderate,2,0.9659863945578232,8.9
9.2,4.0,5.1,0.6,5.1,3.62,High,3,0.7651006711409396,9.7
6.4,1.0,8.9,0.3,7.4,3.04,Moderate,2,0.9078014184397163,8.7
6.8,2.0,7.8,4.4,3.0,3.27,Moderate,2,0.9577464788732394,9.4
7.9,2.2,8.2,1.5,4.2,2.87,Moderate,2,0.838235294117647,7.9
5.4,0.5,6.1,3.0,9.0,2.91,Low,1,0.6206896551724139,12.5
8.9,1.4,7.0,2.4,4.3,3.5,High,3,0.8589743589743588,8.1
6.0,0.2,8.0,5.9,3.9,2.76,Moderate,2,0.7594936708860759,10.0
9.1,2.8,9.7,1.0,1.4,3.53,High,3,0.417391304347826,5.199999999999999
8.3,1.9,8.2,2.5,3.1,3.25,High,3,0.8057553956834532,7.5
7.6,3.2,8.7,3.0,1.5,2.86,Moderate,2,0.743801652892562,7.7
5.6,2.9,7.5,5.4,2.6,2.98,Low,1,0.8235294117647058,10.9
5.7,3.0,5.0,1.0,9.3,2.42,High,3,0.7124999999999999,13.3
7.9,2.9,9.6,2.5,1.1,2.99,Moderate,2,0.6260869565217391,6.5
5.0,0.5,7.7,4.1,6.7,3.07,Low,1,0.6329113924050633,11.3
7.1,2.9,7.6,0.4,6.0,3.15,Moderate,2,0.9481481481481482,9.3
8.6,3.6,5.6,5.9,0.3,3.21,High,3,0.8378378378378378,9.8
6.0,0.0,10.0,1.7,6.3,2.7,Moderate,2,0.8571428571428572,8.0
7.9,3.6,6.6,4.0,1.9,3.29,Moderate,2,0.855072463768116,9.5
5.9,2.5,6.7,1.3,7.6,2.7,Low,1,0.7972972972972974,11.4
9.5,1.6,6.2,2.7,4.0,3.32,High,3,0.8271604938271605,8.3
6.6,3.0,9.9,2.0,2.5,3.03,Moderate,2,0.8108108108108109,7.5
5.8,2.8,7.6,3.9,3.9,3.09,Low,1,0.8529411764705882,10.6
9.4,1.8,9.5,2.5,0.8,3.91,High,3,0.5196850393700787,5.1
6.6,3.9,8.3,0.2,5.0,2.93,Moderate,2,0.8813559322033899,9.1
6.6,2.5,5.3,0.1,9.5,2.6,High,3,0.8148148148148148,12.1
7.2,1.1,5.8,4.1,5.8,2.96,High,3,0.8421052631578948,10.999999999999998
7.6,0.8,6.6,3.6,5.4,3.3,Moderate,2,0.9156626506024096,9.8
8.6,2.7,7.4,3.4,1.9,3.45,High,3,0.7625899280575539,8.0
5.2,2.5,8.9,3.0,4.4,2.51,Low,1,0.8253968253968254,9.9
8.2,2.8,9.4,1.2,2.4,3.06,High,3,0.6101694915254237,6.3999999999999995
8.8,2.2,9.4,1.9,1.7,3.85,High,3,0.5806451612903225,5.8
8.7,3.9,5.4,0.3,5.7,3.42,High,3,0.8163265306122449,9.9
9.7,2.1,8.1,2.0,2.1,3.49,High,3,0.5942028985507246,6.199999999999999
8.7,1.2,6.5,5.0,2.6,3.25,High,3,0.9325153374233129,8.799999999999999
5.4,3.5,6.3,3.6,5.2,2.85,Low,1,0.7605633802816901,12.3
7.1,2.8,6.7,1.7,5.7,3.16,Moderate,2,0.9793103448275862,10.2
10.0,3.0,8.2,1.0,1.8,3.81,High,3,0.4375,5.8
7.7,3.4,5.2,2.2,5.5,3.22,High,3,1.0,11.1
6.2,1.8,5.4,5.7,4.9,2.98,High,3,0.738095238095238,12.400000000000002
7.8,3.7,5.0,4.5,3.0,3.16,High,3,0.9803921568627452,11.2
9.5,0.6,5.5,2.5,5.9,3.44,High,3,0.9385474860335196,9.0
7.6,0.6,5.0,4.9,5.9,3.29,High,3,0.826086956521739,11.4
5.4,2.5,9.6,1.3,5.2,2.69,Low,1,0.907563025210084,9.0
8.0,0.7,8.7,1.8,4.8,3.25,Moderate,2,0.9041095890410958,7.3
7.3,2.4,5.9,4.4,4.0,3.3,High,3,0.929936305732484,10.8
5.8,2.8,5.6,2.6,7.2,2.62,High,3,0.7435897435897436,12.600000000000001
6.2,3.0,6.3,5.3,3.2,2.91,Moderate,2,0.8435374149659864,11.5
8.1,0.4,7.0,4.3,4.2,3.24,High,3,0.9759036144578314,8.9
8.3,2.5,6.4,2.3,4.5,3.31,High,3,0.9006622516556291,9.3
7.5,2.8,6.2,1.9,5.6,3.02,Moderate,2,1.0,10.3
6.7,0.1,6.7,4.8,5.7,3.01,Moderate,2,0.7790697674418605,10.6
7.3,0.1,9.4,0.1,7.1,3.29,Moderate,2,0.993103448275862,7.299999999999999
9.7,2.0,6.7,5.2,0.4,3.47,High,3,0.7320261437908497,7.6000000000000005
7.7,0.9,7.1,3.9,4.4,3.08,Moderate,2,0.9625,9.200000000000001
8.6,0.0,9.7,0.9,4.8,3.14,High,3,0.7972027972027973,5.7
5.2,0.5,9.9,1.9,6.5,2.61,Low,1,0.7647058823529411,8.9
5.6,0.4,8.6,5.1,4.3,2.81,Low,1,0.7466666666666667,9.799999999999999
6.1,2.1,6.3,5.6,3.9,2.73,Moderate,2,0.7820512820512819,11.6
9.5,2.3,6.8,2.1,3.3,3.74,High,3,0.7248322147651007,7.7
7.3,3.4,9.7,1.2,2.4,2.97,Moderate,2,0.6605504587155964,7.0
7.8,0.4,6.0,2.5,7.3,3.24,Moderate,2,0.8863636363636362,10.200000000000001
5.8,1.8,8.0,4.2,4.2,2.82,Low,1,0.8169014084507042,10.200000000000001
6.9,3.5,7.8,2.5,3.3,3.02,Moderate,2,0.9133858267716535,9.3
9.1,2.5,9.2,1.6,1.6,3.22,High,3,0.5203252032520327,5.7
5.6,0.1,6.5,4.2,7.6,2.71,Low,1,0.6436781609195402,11.9
7.5,1.7,7.1,1.4,6.3,3.32,Moderate,2,0.986842105263158,9.399999999999999
5.7,0.8,5.3,1.2,11.0,2.74,High,3,0.6368715083798883,13.0
6.8,0.0,9.2,0.2,7.8,2.8,Moderate,2,0.9189189189189189,8.0
9.7,3.6,7.7,1.6,1.4,3.22,High,3,0.4724409448818898,6.6
8.2,0.2,5.3,2.7,7.6,3.55,High,3,0.8864864864864864,10.5
7.7,3.6,5.5,4.9,2.3,3.06,High,3,0.9664429530201342,10.8
6.6,1.6,5.8,3.0,7.0,2.73,High,3,0.7951807228915663,11.6
9.0,1.8,7.5,4.8,0.9,3.33,High,3,0.7755102040816326,7.5
6.3,3.5,7.9,1.3,5.0,3.32,Moderate,2,1.0,9.8
6.3,3.2,5.2,6.0,3.3,3.0,High,3,0.8076923076923077,12.5
7.0,2.0,9.4,2.3,3.3,2.98,Moderate,2,0.8888888888888888,7.6
7.7,0.2,5.0,1.5,9.6,3.0,High,3,0.8191489361702128,11.299999999999999
5.6,1.6,8.2,4.3,4.3,2.91,Low,1,0.7887323943661971,10.2
5.9,0.3,9.7,1.6,6.5,2.76,Low,1,0.8428571428571429,8.4
9.1,3.1,8.0,1.3,2.5,3.46,High,3,0.5891472868217055,6.9
6.3,0.5,7.5,3.5,6.2,2.87,Moderate,2,0.7875000000000001,10.2
6.8,2.6,9.5,0.8,4.3,2.58,Moderate,2,0.8571428571428572,7.699999999999999
6.9,0.6,8.1,4.4,4.0,3.0,Moderate,2,0.9019607843137255,9.0
9.8,0.3,8.0,0.3,5.6,3.53,High,3,0.751592356687898,6.199999999999999
9.5,2.1,8.3,3.4,0.7,3.35,High,3,0.6029411764705883,6.199999999999999
5.6,1.9,8.0,0.2,8.3,2.99,Low,1,0.7943262411347518,10.4
6.4,0.1,7.1,5.4,5.0,2.72,Moderate,2,0.7619047619047619,10.5
9.6,3.0,8.7,1.9,0.8,3.45,High,3,0.4390243902439024,5.7
6.0,0.8,8.4,1.3,7.5,3.19,Moderate,2,0.8108108108108107,9.600000000000001
8.9,1.8,9.0,3.6,0.7,3.27,High,3,0.6515151515151515,6.1
8.3,0.9,6.4,1.9,6.5,3.18,High,3,0.9940119760479043,9.3
6.0,1.8,9.5,0.6,6.1,2.78,Moderate,2,0.9448818897637796,8.5
8.6,2.7,5.5,5.5,1.7,2.9,High,3,0.9113924050632911,9.9
8.8,1.0,8.5,0.2,5.5,3.52,High,3,0.7862068965517242,6.7
9.2,1.8,8.2,1.1,3.7,3.6,High,3,0.6857142857142857,6.6000000000000005
7.4,2.5,7.3,5.4,1.4,3.25,Moderate,2,0.9577464788732395,9.3
7.5,3.4,9.0,1.7,2.4,3.03,Moderate,2,0.7068965517241379,7.5
9.1,0.9,7.6,4.8,1.6,3.08,High,3,0.8258064516129033,7.300000000000001
6.8,2.6,6.2,0.7,7.7,3.0,Moderate,2,0.8947368421052632,11.0
6.4,3.4,6.7,5.8,1.7,2.98,Moderate,2,0.920863309352518,10.9
9.9,1.1,5.2,4.2,3.6,3.3,High,3,0.8813559322033899,8.9
8.5,0.1,9.4,0.8,5.2,3.25,High,3,0.8275862068965518,6.1
5.6,0.7,9.8,4.2,3.7,2.75,Low,1,0.8296296296296296,8.6
6.7,0.9,7.4,3.3,5.7,3.26,Moderate,2,0.8535031847133758,9.9
8.2,1.0,9.7,0.9,4.2,2.81,High,3,0.7669172932330828,6.1000000000000005
7.2,2.3,7.2,2.5,4.8,3.03,Moderate,2,0.993103448275862,9.6
8.7,2.7,9.2,0.8,2.6,3.58,High,3,0.5619834710743803,6.1000000000000005
6.8,1.9,6.6,0.9,7.8,3.38,Moderate,2,0.8774193548387097,10.6
6.1,0.4,8.4,4.0,5.1,2.88,Moderate,2,0.8026315789473684,9.5
7.9,3.9,7.7,4.1,0.4,3.4,Moderate,2,0.7258064516129032,8.4
5.4,0.8,7.2,3.5,7.1,2.71,Low,1,0.675,11.4
9.0,2.4,6.0,3.0,3.6,3.32,High,3,0.8461538461538461,9.0
8.7,3.1,7.5,1.4,3.3,2.99,High,3,0.7014925373134329,7.799999999999999
8.7,1.0,5.9,3.2,5.2,3.17,High,3,0.9824561403508772,9.4
6.4,2.5,5.6,3.9,5.6,2.89,High,3,0.8050314465408805,12.0
8.9,2.4,9.9,1.0,1.8,3.44,High,3,0.4786324786324786,5.199999999999999
8.4,0.3,7.0,5.8,2.5,2.9,High,3,0.9940119760479043,8.600000000000001
5.6,2.8,8.2,2.2,5.2,2.91,Low,1,0.8615384615384615,10.2
9.8,0.1,6.5,5.5,2.1,3.24,High,3,0.8735632183908045,7.699999999999999
7.7,3.3,5.5,5.7,1.8,2.99,High,3,0.9868421052631579,10.8
9.0,0.7,8.6,2.2,3.5,3.62,High,3,0.7755102040816326,6.4
9.8,0.5,7.1,2.9,3.7,3.38,High,3,0.8048780487804877,7.1
6.9,1.5,5.3,4.1,6.2,2.77,High,3,0.8023255813953488,11.8
9.1,3.2,7.4,1.3,3.0,3.31,High,3,0.6417910447761195,7.5
8.2,1.2,6.2,4.4,4.0,3.08,High,3,0.9879518072289156,9.6
6.2,3.7,7.6,2.2,4.3,2.84,Moderate,2,0.9763779527559056,10.2
9.4,1.6,6.7,1.2,5.1,3.11,High,3,0.8025477707006369,7.9
8.4,1.2,7.9,0.4,6.1,3.06,High,3,0.87248322147651,7.7
6.0,1.6,9.7,2.3,4.4,2.66,Moderate,2,0.9448818897637795,8.3
5.6,0.2,6.5,0.9,10.8,3.0,Low,1,0.6473988439306357,11.9
5.9,3.0,5.1,3.3,6.7,2.91,High,3,0.7421383647798743,13.0
7.8,1.3,6.5,4.4,4.0,2.69,Moderate,2,0.9629629629629629,9.700000000000001
9.4,0.8,5.5,5.4,2.9,3.55,High,3,0.9378531073446328,9.100000000000001
6.8,0.5,7.9,3.2,5.6,2.61,Moderate,2,0.8717948717948718,9.3
6.0,1.8,9.0,3.5,3.7,2.92,Moderate,2,0.9090909090909092,9.0
8.5,3.2,8.1,0.6,3.6,3.09,High,3,0.6614173228346457,7.4
8.6,2.7,5.1,2.5,5.1,3.54,High,3,0.9382716049382717,10.3
6.1,2.4,9.6,4.7,1.2,2.67,Moderate,2,0.9833333333333334,8.3
9.6,3.9,5.1,3.4,2.0,3.65,High,3,0.7200000000000001,9.3
6.3,3.9,8.1,4.5,1.2,2.89,Moderate,2,0.95,9.6
5.4,0.7,8.8,0.1,9.0,2.57,Low,1,0.7448275862068966,9.799999999999999
8.1,2.8,6.7,0.6,5.8,3.5,High,3,0.8827586206896552,9.2
5.3,2.4,7.6,4.5,4.2,2.25,Low,1,0.7571428571428571,11.1
7.0,0.1,6.7,5.9,4.3,3.12,Moderate,2,0.813953488372093,10.299999999999999
9.4,1.3,7.9,4.6,0.8,3.34,High,3,0.7297297297297296,6.699999999999999
5.4,2.0,9.8,4.2,2.6,2.8,Low,1,0.8852459016393442,8.8
5.4,0.8,8.9,5.0,3.9,3.12,Low,1,0.7552447552447552,9.700000000000001
5.1,3.3,8.9,1.6,5.1,3.02,Low,1,0.864406779661017,10.0
8.5,0.9,5.2,1.2,8.2,3.17,High,3,0.9497206703910616,10.299999999999999
7.1,2.0,7.4,1.6,5.9,2.86,Moderate,2,0.9726027397260273,9.5
5.1,2.4,7.0,1.8,7.7,2.84,Low,1,0.6986301369863014,11.9
9.3,2.0,5.7,4.2,2.8,3.51,High,3,0.8588957055214724,9.0
6.0,1.8,5.3,5.0,5.9,2.88,High,3,0.7100591715976331,12.700000000000001
8.7,2.5,9.0,1.6,2.2,3.53,High,3,0.6080000000000001,6.300000000000001
8.9,1.8,9.7,1.8,1.8,3.63,High,3,0.5760000000000001,5.4
9.1,2.2,5.9,2.8,4.0,3.33,High,3,0.8553459119496856,9.0
9.8,3.0,9.1,0.1,2.0,3.9,High,3,0.3529411764705882,5.1
9.2,0.2,9.3,2.9,2.4,3.29,High,3,0.7310344827586207,5.5
6.0,1.3,6.4,3.2,7.1,2.84,Moderate,2,0.7361963190184049,11.600000000000001
6.2,1.8,7.6,4.6,3.8,2.98,Moderate,2,0.8493150684931507,10.2
7.2,3.2,8.1,0.6,4.9,3.04,Moderate,2,0.8661417322834646,8.7
7.0,3.0,7.9,2.3,3.8,2.81,Moderate,2,0.9312977099236641,9.1
5.9,0.9,7.9,2.5,6.8,2.63,Low,1,0.7763157894736843,10.200000000000001
8.3,3.4,6.3,2.9,3.1,3.26,High,3,0.8391608391608391,9.4
9.9,1.3,8.0,0.4,4.4,3.33,High,3,0.653061224489796,6.1000000000000005
9.8,2.9,8.9,1.7,0.7,3.51,High,3,0.39344262295081966,5.3
7.9,1.8,9.3,4.8,0.2,3.34,Moderate,2,0.7751937984496123,6.8
7.9,2.2,7.3,1.3,5.3,3.18,Moderate,2,0.9103448275862068,8.8
5.0,1.0,7.5,2.3,8.2,2.82,Low,1,0.6451612903225806,11.5
6.8,1.8,5.7,0.3,9.4,3.01,High,3,0.8242424242424242,11.500000000000002
8.9,2.3,8.8,0.6,3.4,3.02,High,3,0.6201550387596899,6.3
6.1,0.0,5.7,1.9,10.3,3.01,High,3,0.6666666666666665,12.200000000000001
5.6,3.9,6.5,0.8,7.2,2.92,Low,1,0.8235294117647058,11.9
5.3,3.4,9.8,1.4,4.1,2.53,Low,1,0.9814814814814815,8.9
7.3,0.1,8.2,2.5,5.9,2.92,Moderate,2,0.929936305732484,8.5
8.3,1.7,5.9,4.1,4.0,3.11,High,3,0.9878048780487805,9.799999999999999
7.8,3.4,5.6,4.7,2.5,3.02,High,3,0.9600000000000001,10.6
8.5,1.8,9.7,0.6,3.4,3.34,High,3,0.64,5.8
8.2,1.5,9.8,1.5,3.0,3.4,High,3,0.7086614173228347,6.0
10.0,1.0,7.2,3.0,2.8,3.37,High,3,0.7341772151898733,6.8
6.5,0.1,6.1,1.7,9.6,2.72,Moderate,2,0.7303370786516854,11.399999999999999
9.4,2.8,5.4,3.9,2.5,3.37,High,3,0.810126582278481,9.2
